rt	wlen	unigramsurp	subject	docid	sentid	sentpos
847	9	4.4024825	s021	Roswell	371	5
768	9	4.4024825	s040	Roswell	371	5
999	9	4.4024825	s041	Roswell	371	5
636	9	4.4024825	s044	Roswell	371	5
923	9	4.4024825	s047	Roswell	371	5
870	9	4.4024825	s054	Roswell	371	5
616	9	4.4024825	s061	Roswell	371	5
624	9	4.4024825	s100	Roswell	371	5
952	4	2.583027	s021	Roswell	371	6
871	4	2.583027	s040	Roswell	371	6
638	4	2.583027	s041	Roswell	371	6
664	4	2.583027	s044	Roswell	371	6
615	4	2.583027	s047	Roswell	371	6
835	4	2.583027	s054	Roswell	371	6
528	4	2.583027	s061	Roswell	371	6
664	4	2.583027	s100	Roswell	371	6
1312	9	5.3433185	s021	Roswell	371	7
1937	9	5.3433185	s040	Roswell	371	7
1523	9	5.3433185	s041	Roswell	371	7
1023	9	5.3433185	s044	Roswell	371	7
1284	9	5.3433185	s047	Roswell	371	7
1533	9	5.3433185	s054	Roswell	371	7
496	9	5.3433185	s061	Roswell	371	7
1112	9	5.3433185	s100	Roswell	371	7
824	3	1.2888894	s021	Roswell	371	8
600	3	1.2888894	s040	Roswell	371	8
603	3	1.2888894	s041	Roswell	371	8
643	3	1.2888894	s044	Roswell	371	8
803	3	1.2888894	s047	Roswell	371	8
684	3	1.2888894	s054	Roswell	371	8
488	3	1.2888894	s061	Roswell	371	8
696	3	1.2888894	s100	Roswell	371	8
976	6	4.1023583	s021	Roswell	371	9
951	6	4.1023583	s040	Roswell	371	9
760	6	4.1023583	s041	Roswell	371	9
786	6	4.1023583	s044	Roswell	371	9
1020	6	4.1023583	s047	Roswell	371	9
1023	6	4.1023583	s054	Roswell	371	9
632	6	4.1023583	s061	Roswell	371	9
744	6	4.1023583	s100	Roswell	371	9
719	2	1.6084222	s021	Roswell	371	10
698	2	1.6084222	s040	Roswell	371	10
474	2	1.6084222	s041	Roswell	371	10
665	2	1.6084222	s044	Roswell	371	10
798	2	1.6084222	s047	Roswell	371	10
936	2	1.6084222	s054	Roswell	371	10
400	2	1.6084222	s061	Roswell	371	10
584	2	1.6084222	s100	Roswell	371	10
881	7	4.5437355	s021	Roswell	371	11
653	7	4.5437355	s044	Roswell	371	11
801	7	4.5437355	s047	Roswell	371	11
976	7	4.5437355	s054	Roswell	371	11
552	7	4.5437355	s061	Roswell	371	11
616	7	4.5437355	s100	Roswell	371	11
768	3	1.6774666	s021	Roswell	371	12
729	3	1.6774666	s040	Roswell	371	12
833	3	1.6774666	s041	Roswell	371	12
597	3	1.6774666	s044	Roswell	371	12
920	3	1.6774666	s047	Roswell	371	12
937	3	1.6774666	s054	Roswell	371	12
488	3	1.6774666	s061	Roswell	371	12
600	3	1.6774666	s100	Roswell	371	12
976	5	2.6383119	s021	Roswell	371	13
813	5	2.6383119	s040	Roswell	371	13
771	5	2.6383119	s041	Roswell	371	13
1031	5	2.6383119	s044	Roswell	371	13
826	5	2.6383119	s047	Roswell	371	13
832	5	2.6383119	s054	Roswell	371	13
496	5	2.6383119	s061	Roswell	371	13
872	9	4.4907703	s021	Roswell	371	14
1713	9	4.4907703	s040	Roswell	371	14
1112	9	4.4907703	s041	Roswell	371	14
869	9	4.4907703	s044	Roswell	371	14
741	9	4.4907703	s047	Roswell	371	14
855	9	4.4907703	s054	Roswell	371	14
880	9	4.4907703	s061	Roswell	371	14
896	9	4.4907703	s100	Roswell	371	14
1025	5	2.6770096	s021	Roswell	371	15
1528	5	2.6770096	s040	Roswell	371	15
739	5	2.6770096	s041	Roswell	371	15
815	5	2.6770096	s044	Roswell	371	15
1010	5	2.6770096	s047	Roswell	371	15
986	5	2.6770096	s054	Roswell	371	15
616	5	2.6770096	s061	Roswell	371	15
696	5	2.6770096	s100	Roswell	371	15
1120	2	2.4138772	s021	Roswell	371	16
623	2	2.4138772	s040	Roswell	371	16
794	2	2.4138772	s041	Roswell	371	16
547	2	2.4138772	s044	Roswell	371	16
619	2	2.4138772	s047	Roswell	371	16
657	2	2.4138772	s054	Roswell	371	16
936	2	2.4138772	s061	Roswell	371	16
716	2	2.4138772	s100	Roswell	371	16
1607	12	6.4323287	s021	Roswell	371	17
1833	12	6.4323287	s040	Roswell	371	17
1981	12	6.4323287	s041	Roswell	371	17
727	12	6.4323287	s044	Roswell	371	17
2074	12	6.4323287	s054	Roswell	371	17
976	12	6.4323287	s061	Roswell	371	17
1036	12	6.4323287	s100	Roswell	371	17
1105	7	6.4066377	s021	Roswell	371	18
1960	7	6.4066377	s044	Roswell	371	18
1289	7	6.4066377	s047	Roswell	371	18
1463	7	6.4066377	s054	Roswell	371	18
872	7	6.4066377	s061	Roswell	371	18
1480	7	6.4066377	s100	Roswell	371	18
791	2	1.7076293	s021	Roswell	371	19
738	2	1.7076293	s040	Roswell	371	19
756	2	1.7076293	s041	Roswell	371	19
595	2	1.7076293	s044	Roswell	371	19
656	2	1.7076293	s047	Roswell	371	19
652	2	1.7076293	s054	Roswell	371	19
752	2	1.7076293	s100	Roswell	371	19
895	2	2.4755578	s021	Roswell	371	20
742	2	2.4755578	s040	Roswell	371	20
611	2	2.4755578	s041	Roswell	371	20
1098	2	2.4755578	s044	Roswell	371	20
1646	2	2.4755578	s054	Roswell	371	20
3120	2	2.4755578	s061	Roswell	371	20
2328	2	2.4755578	s100	Roswell	371	20
1016	8	3.2900918	s021	Roswell	371	21
906	8	3.2900918	s040	Roswell	371	21
921	8	3.2900918	s041	Roswell	371	21
1323	8	3.2900918	s044	Roswell	371	21
796	8	3.2900918	s047	Roswell	371	21
1149	8	3.2900918	s054	Roswell	371	21
2968	8	3.2900918	s061	Roswell	371	21
832	8	3.2900918	s100	Roswell	371	21
1351	3	2.065867	s021	Roswell	372	2
648	3	2.065867	s040	Roswell	372	2
496	3	2.065867	s044	Roswell	372	2
2774	3	2.065867	s047	Roswell	372	2
1743	3	2.065867	s054	Roswell	372	2
632	3	2.065867	s061	Roswell	372	2
736	3	2.065867	s100	Roswell	372	2
848	3	1.2888894	s021	Roswell	372	3
696	3	1.2888894	s040	Roswell	372	3
676	3	1.2888894	s041	Roswell	372	3
643	3	1.2888894	s044	Roswell	372	3
4191	3	1.2888894	s047	Roswell	372	3
903	3	1.2888894	s054	Roswell	372	3
1096	3	1.2888894	s061	Roswell	372	3
768	3	1.2888894	s100	Roswell	372	3
983	7	3.4535425	s021	Roswell	372	4
1945	7	3.4535425	s040	Roswell	372	4
776	7	3.4535425	s041	Roswell	372	4
1265	7	3.4535425	s044	Roswell	372	4
1528	7	3.4535425	s047	Roswell	372	4
1652	7	3.4535425	s054	Roswell	372	4
1376	7	3.4535425	s061	Roswell	372	4
543	7	3.4535425	s100	Roswell	372	4
817	8	4.3734374	s021	Roswell	372	5
935	8	4.3734374	s040	Roswell	372	5
1068	8	4.3734374	s041	Roswell	372	5
807	8	4.3734374	s044	Roswell	372	5
807	8	4.3734374	s047	Roswell	372	5
1130	8	4.3734374	s054	Roswell	372	5
616	8	4.3734374	s061	Roswell	372	5
764	8	4.3734374	s100	Roswell	372	5
688	4	2.3601458	s021	Roswell	372	6
624	4	2.3601458	s040	Roswell	372	6
627	4	2.3601458	s041	Roswell	372	6
565	4	2.3601458	s044	Roswell	372	6
957	4	2.3601458	s047	Roswell	372	6
954	4	2.3601458	s054	Roswell	372	6
520	4	2.3601458	s061	Roswell	372	6
717	4	2.3601458	s100	Roswell	372	6
1168	5	3.2616677	s021	Roswell	372	7
489	5	3.2616677	s040	Roswell	372	7
926	5	3.2616677	s041	Roswell	372	7
544	5	3.2616677	s044	Roswell	372	7
827	5	3.2616677	s047	Roswell	372	7
853	5	3.2616677	s054	Roswell	372	7
528	5	3.2616677	s061	Roswell	372	7
696	5	3.2616677	s100	Roswell	372	7
1296	3	2.5532322	s021	Roswell	372	8
992	3	2.5532322	s040	Roswell	372	8
839	3	2.5532322	s041	Roswell	372	8
624	3	2.5532322	s044	Roswell	372	8
845	3	2.5532322	s047	Roswell	372	8
719	3	2.5532322	s054	Roswell	372	8
640	3	2.5532322	s061	Roswell	372	8
744	3	2.5532322	s100	Roswell	372	8
1064	7	3.9817264	s021	Roswell	372	9
928	7	3.9817264	s040	Roswell	372	9
662	7	3.9817264	s041	Roswell	372	9
539	7	3.9817264	s044	Roswell	372	9
1430	7	3.9817264	s047	Roswell	372	9
1381	7	3.9817264	s054	Roswell	372	9
984	7	3.9817264	s061	Roswell	372	9
672	7	3.9817264	s100	Roswell	372	9
792	2	1.6088771	s021	Roswell	372	10
504	2	1.6088771	s040	Roswell	372	10
525	2	1.6088771	s041	Roswell	372	10
573	2	1.6088771	s044	Roswell	372	10
1401	2	1.6088771	s047	Roswell	372	10
666	2	1.6088771	s054	Roswell	372	10
456	2	1.6088771	s061	Roswell	372	10
688	2	1.6088771	s100	Roswell	372	10
1336	4	2.4183044	s021	Roswell	372	11
887	4	2.4183044	s040	Roswell	372	11
822	4	2.4183044	s041	Roswell	372	11
521	4	2.4183044	s044	Roswell	372	11
1532	4	2.4183044	s047	Roswell	372	11
794	4	2.4183044	s054	Roswell	372	11
704	4	2.4183044	s061	Roswell	372	11
856	4	2.4183044	s100	Roswell	372	11
904	4	3.7141867	s021	Roswell	372	12
801	4	3.7141867	s040	Roswell	372	12
664	4	3.7141867	s041	Roswell	372	12
680	4	3.7141867	s044	Roswell	372	12
1048	4	3.7141867	s054	Roswell	372	12
576	4	3.7141867	s061	Roswell	372	12
704	4	3.7141867	s100	Roswell	372	12
816	7	6.226668	s021	Roswell	372	13
847	7	6.226668	s040	Roswell	372	13
656	7	6.226668	s041	Roswell	372	13
1133	7	6.226668	s044	Roswell	372	13
953	7	6.226668	s054	Roswell	372	13
504	7	6.226668	s061	Roswell	372	13
624	7	6.226668	s100	Roswell	372	13
1432	7	4.3581414	s021	Roswell	372	14
1428	7	4.3581414	s044	Roswell	372	14
1764	7	4.3581414	s047	Roswell	372	14
2139	7	4.3581414	s054	Roswell	372	14
976	7	4.3581414	s061	Roswell	372	14
1256	7	4.3581414	s100	Roswell	372	14
1136	10	4.251667	s021	Roswell	372	15
1066	10	4.251667	s040	Roswell	372	15
1378	10	4.251667	s041	Roswell	372	15
1239	10	4.251667	s044	Roswell	372	15
981	10	4.251667	s047	Roswell	372	15
918	10	4.251667	s054	Roswell	372	15
808	10	4.251667	s061	Roswell	372	15
928	10	4.251667	s100	Roswell	372	15
744	1	1.6849625	s021	Roswell	372	16
591	1	1.6849625	s040	Roswell	372	16
592	1	1.6849625	s041	Roswell	372	16
754	1	1.6849625	s044	Roswell	372	16
886	1	1.6849625	s047	Roswell	372	16
800	1	1.6849625	s054	Roswell	372	16
504	1	1.6849625	s061	Roswell	372	16
760	1	1.6849625	s100	Roswell	372	16
1215	7	4.545156	s021	Roswell	372	17
1264	7	4.545156	s040	Roswell	372	17
1070	7	4.545156	s041	Roswell	372	17
913	7	4.545156	s044	Roswell	372	17
877	7	4.545156	s047	Roswell	372	17
1429	7	4.545156	s054	Roswell	372	17
560	7	4.545156	s061	Roswell	372	17
1398	7	4.545156	s100	Roswell	372	17
1017	2	1.6084222	s021	Roswell	372	18
599	2	1.6084222	s040	Roswell	372	18
472	2	1.6084222	s041	Roswell	372	18
575	2	1.6084222	s044	Roswell	372	18
534	2	1.6084222	s047	Roswell	372	18
735	2	1.6084222	s054	Roswell	372	18
504	2	1.6084222	s061	Roswell	372	18
753	2	1.6084222	s100	Roswell	372	18
1088	8	3.8730826	s021	Roswell	372	19
1144	8	3.8730826	s040	Roswell	372	19
945	8	3.8730826	s041	Roswell	372	19
813	8	3.8730826	s044	Roswell	372	19
858	8	3.8730826	s047	Roswell	372	19
725	8	3.8730826	s054	Roswell	372	19
512	8	3.8730826	s061	Roswell	372	19
905	8	3.8730826	s100	Roswell	372	19
864	4	2.2281053	s021	Roswell	372	20
889	4	2.2281053	s040	Roswell	372	20
681	4	2.2281053	s041	Roswell	372	20
608	4	2.2281053	s044	Roswell	372	20
906	4	2.2281053	s047	Roswell	372	20
807	4	2.2281053	s054	Roswell	372	20
464	4	2.2281053	s061	Roswell	372	20
960	4	2.2281053	s100	Roswell	372	20
912	8	3.8730826	s021	Roswell	373	2
1024	8	3.8730826	s040	Roswell	373	2
1086	8	3.8730826	s041	Roswell	373	2
792	8	3.8730826	s044	Roswell	373	2
2938	8	3.8730826	s047	Roswell	373	2
1972	8	3.8730826	s054	Roswell	373	2
496	8	3.8730826	s061	Roswell	373	2
1311	8	3.8730826	s100	Roswell	373	2
696	6	5.1952906	s021	Roswell	373	3
1232	6	5.1952906	s040	Roswell	373	3
1342	6	5.1952906	s041	Roswell	373	3
760	6	5.1952906	s044	Roswell	373	3
841	6	5.1952906	s047	Roswell	373	3
1447	6	5.1952906	s054	Roswell	373	3
720	6	5.1952906	s061	Roswell	373	3
1016	6	5.1952906	s100	Roswell	373	3
984	4	2.3601458	s021	Roswell	373	4
816	4	2.3601458	s040	Roswell	373	4
665	4	2.3601458	s041	Roswell	373	4
619	4	2.3601458	s044	Roswell	373	4
721	4	2.3601458	s047	Roswell	373	4
651	4	2.3601458	s054	Roswell	373	4
584	4	2.3601458	s061	Roswell	373	4
1129	4	2.3601458	s100	Roswell	373	4
1104	3	1.2888894	s021	Roswell	373	5
864	3	1.2888894	s040	Roswell	373	5
797	3	1.2888894	s041	Roswell	373	5
662	3	1.2888894	s044	Roswell	373	5
591	3	1.2888894	s047	Roswell	373	5
838	3	1.2888894	s054	Roswell	373	5
472	3	1.2888894	s061	Roswell	373	5
808	3	1.2888894	s100	Roswell	373	5
1896	11	5.5635214	s021	Roswell	373	6
2017	11	5.5635214	s040	Roswell	373	6
885	11	5.5635214	s041	Roswell	373	6
771	11	5.5635214	s044	Roswell	373	6
1155	11	5.5635214	s047	Roswell	373	6
1258	11	5.5635214	s054	Roswell	373	6
608	11	5.5635214	s061	Roswell	373	6
1175	11	5.5635214	s100	Roswell	373	6
1192	2	1.6084222	s021	Roswell	373	7
631	2	1.6084222	s040	Roswell	373	7
640	2	1.6084222	s041	Roswell	373	7
693	2	1.6084222	s044	Roswell	373	7
1003	2	1.6084222	s047	Roswell	373	7
794	2	1.6084222	s054	Roswell	373	7
592	2	1.6084222	s061	Roswell	373	7
692	2	1.6084222	s100	Roswell	373	7
952	11	5.985984	s021	Roswell	373	8
1528	11	5.985984	s040	Roswell	373	8
2120	11	5.985984	s041	Roswell	373	8
1873	11	5.985984	s044	Roswell	373	8
1050	11	5.985984	s047	Roswell	373	8
1398	11	5.985984	s054	Roswell	373	8
752	11	5.985984	s061	Roswell	373	8
964	11	5.985984	s100	Roswell	373	8
991	9	5.1319776	s021	Roswell	373	9
968	9	5.1319776	s040	Roswell	373	9
1280	9	5.1319776	s041	Roswell	373	9
817	9	5.1319776	s044	Roswell	373	9
971	9	5.1319776	s047	Roswell	373	9
910	9	5.1319776	s054	Roswell	373	9
656	9	5.1319776	s061	Roswell	373	9
832	9	5.1319776	s100	Roswell	373	9
1040	2	1.6088771	s021	Roswell	373	10
585	2	1.6088771	s040	Roswell	373	10
522	2	1.6088771	s041	Roswell	373	10
669	2	1.6088771	s044	Roswell	373	10
1213	2	1.6088771	s047	Roswell	373	10
1021	2	1.6088771	s054	Roswell	373	10
400	2	1.6088771	s061	Roswell	373	10
1448	2	1.6088771	s100	Roswell	373	10
1856	7	3.931419	s021	Roswell	373	11
831	7	3.931419	s040	Roswell	373	11
811	7	3.931419	s041	Roswell	373	11
1159	7	3.931419	s044	Roswell	373	11
1516	7	3.931419	s054	Roswell	373	11
832	7	3.931419	s061	Roswell	373	11
1432	7	3.931419	s100	Roswell	373	11
1273	11	4.8487945	s021	Roswell	373	12
1409	11	4.8487945	s040	Roswell	373	12
948	11	4.8487945	s044	Roswell	373	12
900	11	4.8487945	s047	Roswell	373	12
995	11	4.8487945	s054	Roswell	373	12
608	11	4.8487945	s061	Roswell	373	12
1880	11	4.8487945	s100	Roswell	373	12
839	8	3.8730826	s021	Roswell	373	13
1136	8	3.8730826	s040	Roswell	373	13
975	8	3.8730826	s041	Roswell	373	13
757	8	3.8730826	s044	Roswell	373	13
666	8	3.8730826	s047	Roswell	373	13
733	8	3.8730826	s054	Roswell	373	13
1160	8	3.8730826	s061	Roswell	373	13
1185	8	3.8730826	s100	Roswell	373	13
640	4	2.2281053	s021	Roswell	373	14
696	4	2.2281053	s041	Roswell	373	14
473	4	2.2281053	s044	Roswell	373	14
822	4	2.2281053	s054	Roswell	373	14
528	4	2.2281053	s061	Roswell	373	14
1007	4	2.2281053	s100	Roswell	373	14
1065	9	4.4024825	s021	Roswell	373	15
1720	9	4.4024825	s040	Roswell	373	15
718	9	4.4024825	s041	Roswell	373	15
1041	9	4.4024825	s044	Roswell	373	15
926	9	4.4024825	s047	Roswell	373	15
1058	9	4.4024825	s054	Roswell	373	15
696	9	4.4024825	s061	Roswell	373	15
952	9	4.4024825	s100	Roswell	373	15
903	6	3.632931	s021	Roswell	373	16
1505	6	3.632931	s040	Roswell	373	16
713	6	3.632931	s041	Roswell	373	16
648	6	3.632931	s044	Roswell	373	16
1461	6	3.632931	s047	Roswell	373	16
781	6	3.632931	s054	Roswell	373	16
712	6	3.632931	s061	Roswell	373	16
748	6	3.632931	s100	Roswell	373	16
1808	12	6.474672	s021	Roswell	373	17
1471	12	6.474672	s040	Roswell	373	17
1295	12	6.474672	s041	Roswell	373	17
1515	12	6.474672	s044	Roswell	373	17
2996	12	6.474672	s047	Roswell	373	17
994	12	6.474672	s054	Roswell	373	17
1136	12	6.474672	s061	Roswell	373	17
1220	12	6.474672	s100	Roswell	373	17
912	5	4.6089907	s021	Roswell	373	18
1569	5	4.6089907	s040	Roswell	373	18
1384	5	4.6089907	s041	Roswell	373	18
788	5	4.6089907	s044	Roswell	373	18
1047	5	4.6089907	s047	Roswell	373	18
675	5	4.6089907	s054	Roswell	373	18
760	5	4.6089907	s061	Roswell	373	18
920	5	4.6089907	s100	Roswell	373	18
2304	2	2.6868877	s021	Roswell	373	19
696	2	2.6868877	s040	Roswell	373	19
609	2	2.6868877	s041	Roswell	373	19
731	2	2.6868877	s044	Roswell	373	19
992	2	2.6868877	s047	Roswell	373	19
1182	2	2.6868877	s054	Roswell	373	19
656	2	2.6868877	s061	Roswell	373	19
1080	2	2.6868877	s100	Roswell	373	19
3754	23	2.394722	s021	Roswell	373	20
2934	23	2.394722	s041	Roswell	373	20
2507	23	2.394722	s044	Roswell	373	20
2587	23	2.394722	s047	Roswell	373	20
1829	23	2.394722	s054	Roswell	373	20
2048	23	2.394722	s061	Roswell	373	20
1963	23	2.394722	s100	Roswell	373	20
1198	7	5.2988214	s021	Roswell	373	21
1184	7	5.2988214	s040	Roswell	373	21
937	7	5.2988214	s041	Roswell	373	21
926	7	5.2988214	s044	Roswell	373	21
1234	7	5.2988214	s047	Roswell	373	21
1107	7	5.2988214	s054	Roswell	373	21
848	7	5.2988214	s061	Roswell	373	21
1175	7	5.2988214	s100	Roswell	373	21
1216	2	1.6088771	s021	Roswell	373	22
792	2	1.6088771	s040	Roswell	373	22
615	2	1.6088771	s041	Roswell	373	22
713	2	1.6088771	s044	Roswell	373	22
619	2	1.6088771	s047	Roswell	373	22
1031	2	1.6088771	s054	Roswell	373	22
568	2	1.6088771	s061	Roswell	373	22
824	2	1.6088771	s100	Roswell	373	22
1152	7	5.3706107	s021	Roswell	373	23
1893	7	5.3706107	s041	Roswell	373	23
851	7	5.3706107	s044	Roswell	373	23
1469	7	5.3706107	s047	Roswell	373	23
1088	7	5.3706107	s054	Roswell	373	23
680	7	5.3706107	s061	Roswell	373	23
960	7	5.3706107	s100	Roswell	373	23
1904	9	7.599433	s021	Roswell	373	24
1569	9	7.599433	s040	Roswell	373	24
1392	13	8.341627	s021	Roswell	373	25
1431	13	8.341627	s040	Roswell	373	25
1584	13	8.341627	s041	Roswell	373	25
936	13	8.341627	s044	Roswell	373	25
1057	13	8.341627	s047	Roswell	373	25
2054	13	8.341627	s054	Roswell	373	25
944	13	8.341627	s061	Roswell	373	25
947	13	8.341627	s100	Roswell	373	25
752	2	2.6868877	s021	Roswell	373	26
649	2	2.6868877	s040	Roswell	373	26
588	2	2.6868877	s041	Roswell	373	26
929	2	2.6868877	s044	Roswell	373	26
657	2	2.6868877	s047	Roswell	373	26
1296	2	2.6868877	s054	Roswell	373	26
649	2	2.6868877	s061	Roswell	373	26
1416	2	2.6868877	s100	Roswell	373	26
1256	8	4.3734374	s021	Roswell	373	27
1047	8	4.3734374	s040	Roswell	373	27
1038	8	4.3734374	s041	Roswell	373	27
1026	8	4.3734374	s044	Roswell	373	27
719	8	4.3734374	s047	Roswell	373	27
1101	8	4.3734374	s054	Roswell	373	27
791	8	4.3734374	s061	Roswell	373	27
2800	8	4.3734374	s100	Roswell	373	27
711	4	2.3601458	s021	Roswell	373	28
720	4	2.3601458	s040	Roswell	373	28
714	4	2.3601458	s041	Roswell	373	28
911	4	2.3601458	s044	Roswell	373	28
930	4	2.3601458	s047	Roswell	373	28
1004	4	2.3601458	s054	Roswell	373	28
416	4	2.3601458	s061	Roswell	373	28
728	4	2.3601458	s100	Roswell	373	28
890	7	4.6874094	s021	Roswell	373	29
1216	7	4.6874094	s041	Roswell	373	29
1639	7	4.6874094	s044	Roswell	373	29
845	7	4.6874094	s047	Roswell	373	29
2013	7	4.6874094	s054	Roswell	373	29
616	7	4.6874094	s061	Roswell	373	29
896	7	4.6874094	s100	Roswell	373	29
1687	2	2.6868877	s021	Roswell	373	30
639	2	2.6868877	s040	Roswell	373	30
599	2	2.6868877	s041	Roswell	373	30
717	2	2.6868877	s044	Roswell	373	30
810	2	2.6868877	s047	Roswell	373	30
1160	2	2.6868877	s054	Roswell	373	30
544	2	2.6868877	s061	Roswell	373	30
768	2	2.6868877	s100	Roswell	373	30
1920	6	4.3855047	s021	Roswell	373	31
961	6	4.3855047	s041	Roswell	373	31
1034	6	4.3855047	s047	Roswell	373	31
1052	6	4.3855047	s054	Roswell	373	31
416	6	4.3855047	s061	Roswell	373	31
1128	6	4.3855047	s100	Roswell	373	31
994	8	5.1337757	s021	Roswell	373	32
824	8	5.1337757	s040	Roswell	373	32
906	8	5.1337757	s041	Roswell	373	32
700	8	5.1337757	s044	Roswell	373	32
903	8	5.1337757	s047	Roswell	373	32
1013	8	5.1337757	s054	Roswell	373	32
712	8	5.1337757	s061	Roswell	373	32
1008	8	5.1337757	s100	Roswell	373	32
1216	5	4.3343744	s021	Roswell	374	2
1048	5	4.3343744	s040	Roswell	374	2
1190	5	4.3343744	s041	Roswell	374	2
1883	5	4.3343744	s044	Roswell	374	2
1743	5	4.3343744	s047	Roswell	374	2
1096	5	4.3343744	s054	Roswell	374	2
456	5	4.3343744	s061	Roswell	374	2
920	5	4.3343744	s100	Roswell	374	2
792	7	3.9319508	s021	Roswell	374	3
920	7	3.9319508	s040	Roswell	374	3
790	7	3.9319508	s041	Roswell	374	3
882	7	3.9319508	s044	Roswell	374	3
940	7	3.9319508	s047	Roswell	374	3
951	7	3.9319508	s054	Roswell	374	3
936	7	3.9319508	s061	Roswell	374	3
816	7	3.9319508	s100	Roswell	374	3
1017	4	2.2281053	s021	Roswell	374	4
615	4	2.2281053	s040	Roswell	374	4
711	4	2.2281053	s041	Roswell	374	4
605	4	2.2281053	s044	Roswell	374	4
536	4	2.2281053	s047	Roswell	374	4
767	4	2.2281053	s054	Roswell	374	4
800	4	2.2281053	s061	Roswell	374	4
775	4	2.2281053	s100	Roswell	374	4
1023	3	2.9162576	s021	Roswell	374	5
760	3	2.9162576	s040	Roswell	374	5
707	3	2.9162576	s041	Roswell	374	5
758	3	2.9162576	s044	Roswell	374	5
766	3	2.9162576	s047	Roswell	374	5
970	3	2.9162576	s054	Roswell	374	5
1169	3	2.9162576	s100	Roswell	374	5
1336	3	1.2888894	s021	Roswell	374	6
833	3	1.2888894	s040	Roswell	374	6
885	3	1.2888894	s041	Roswell	374	6
463	3	1.2888894	s044	Roswell	374	6
754	3	1.2888894	s047	Roswell	374	6
776	3	1.2888894	s054	Roswell	374	6
656	3	1.2888894	s061	Roswell	374	6
744	3	1.2888894	s100	Roswell	374	6
2072	7	4.5923843	s021	Roswell	374	7
2407	7	4.5923843	s040	Roswell	374	7
1060	7	4.5923843	s041	Roswell	374	7
697	7	4.5923843	s044	Roswell	374	7
590	7	4.5923843	s047	Roswell	374	7
1235	7	4.5923843	s054	Roswell	374	7
744	7	4.5923843	s061	Roswell	374	7
912	7	4.5923843	s100	Roswell	374	7
712	9	5.1319776	s021	Roswell	374	8
1248	9	5.1319776	s040	Roswell	374	8
1022	9	5.1319776	s041	Roswell	374	8
666	9	5.1319776	s044	Roswell	374	8
1061	9	5.1319776	s047	Roswell	374	8
1282	9	5.1319776	s054	Roswell	374	8
856	9	5.1319776	s100	Roswell	374	8
1063	9	3.4334319	s021	Roswell	374	9
1072	9	3.4334319	s040	Roswell	374	9
992	9	3.4334319	s041	Roswell	374	9
791	9	3.4334319	s044	Roswell	374	9
1024	9	3.4334319	s047	Roswell	374	9
1264	9	3.4334319	s054	Roswell	374	9
697	9	3.4334319	s061	Roswell	374	9
1016	9	3.4334319	s100	Roswell	374	9
745	2	1.6088771	s021	Roswell	374	10
600	2	1.6088771	s040	Roswell	374	10
514	2	1.6088771	s041	Roswell	374	10
583	2	1.6088771	s044	Roswell	374	10
491	2	1.6088771	s047	Roswell	374	10
635	2	1.6088771	s054	Roswell	374	10
463	2	1.6088771	s061	Roswell	374	10
800	2	1.6088771	s100	Roswell	374	10
664	3	1.2888894	s021	Roswell	374	11
560	3	1.2888894	s040	Roswell	374	11
555	3	1.2888894	s041	Roswell	374	11
478	3	1.2888894	s044	Roswell	374	11
633	3	1.2888894	s047	Roswell	374	11
1238	3	1.2888894	s054	Roswell	374	11
704	3	1.2888894	s061	Roswell	374	11
1456	8	5.3308005	s021	Roswell	374	12
944	8	5.3308005	s040	Roswell	374	12
1062	8	5.3308005	s041	Roswell	374	12
704	8	5.3308005	s044	Roswell	374	12
1012	8	5.3308005	s047	Roswell	374	12
935	8	5.3308005	s054	Roswell	374	12
608	8	5.3308005	s061	Roswell	374	12
1165	8	5.3308005	s100	Roswell	374	12
1504	2	2.16529	s021	Roswell	374	13
648	2	2.16529	s040	Roswell	374	13
604	2	2.16529	s044	Roswell	374	13
690	2	2.16529	s047	Roswell	374	13
726	2	2.16529	s054	Roswell	374	13
480	2	2.16529	s061	Roswell	374	13
1384	2	2.16529	s100	Roswell	374	13
824	4	2.069754	s021	Roswell	374	14
970	4	2.069754	s040	Roswell	374	14
692	4	2.069754	s041	Roswell	374	14
870	4	2.069754	s044	Roswell	374	14
816	4	2.069754	s047	Roswell	374	14
632	4	2.069754	s054	Roswell	374	14
488	4	2.069754	s061	Roswell	374	14
920	4	2.069754	s100	Roswell	374	14
904	4	2.674113	s021	Roswell	374	15
614	4	2.674113	s040	Roswell	374	15
790	4	2.674113	s041	Roswell	374	15
530	4	2.674113	s044	Roswell	374	15
677	4	2.674113	s047	Roswell	374	15
785	4	2.674113	s054	Roswell	374	15
528	4	2.674113	s061	Roswell	374	15
1088	4	2.674113	s100	Roswell	374	15
800	3	2.9162576	s021	Roswell	374	16
656	3	2.9162576	s040	Roswell	374	16
707	3	2.9162576	s041	Roswell	374	16
699	3	2.9162576	s044	Roswell	374	16
818	3	2.9162576	s047	Roswell	374	16
1035	3	2.9162576	s054	Roswell	374	16
656	3	2.9162576	s061	Roswell	374	16
